direction,bns_section_id,bns_title,ipc_section_id,ipc_title,bridge_kind,mapping_note
ipc_to_bns,93,"Exposure and abandonment of child under twelve years of age, by parent or person having care of it",317,Exposure of a child under 12 Years of age by parent or person having care of it with intention of wholly abandoning it,auto,"matched via content overlap: care, child, exposure"
ipc_to_bns,94,Concealment of birth by secret disposal of dead body.,318,Concealment of birth by secret disposal of dead body,auto,"matched via content overlap: birth, body, concealment"
ipc_to_bns,114,Hurt.,319,cause hurt,auto,matched via shared concepts: hurt
ipc_to_bns,116,Grievous hurt.,320,"The following kinds of hurt only are designated as \""grievous\"": Emasculation. Permanent ...",auto,"matched via shared concepts: grievous-hurt, hurt"
ipc_to_bns,115,Voluntarily causing hurt.,321,Does any act with the intention of thereby causing hurt to any person,auto,matched via shared concepts: hurt
ipc_to_bns,116,Grievous hurt.,322,"Voluntarily causes hurt, if the hurt which he intends to cause or knows himself to be likely to cause is grievous hurt",auto,"matched via shared concepts: grievous-hurt, hurt"
ipc_to_bns,115,Voluntarily causing hurt.,323,Voluntarily causing hurt,manual,manual: voluntarily causing hurt (IPC §323 → BNS §115; not provocation §122)
ipc_to_bns,118,Voluntarily causing hurt or grievous hurt by dangerous weapons or means.,324,Voluntarily causing hurt by dangerous weapons or means,auto,matched via shared concepts: hurt
ipc_to_bns,122,Voluntarily causing hurt or grievous hurt on provocation.,325,Voluntarily causing grievous hurt,auto,"matched via shared concepts: grievous-hurt, hurt"
ipc_to_bns,118,Voluntarily causing hurt or grievous hurt by dangerous weapons or means.,326,Voluntarily causing grievous hurt by dangerous weapons or means,auto,"matched via shared concepts: grievous-hurt, hurt"
ipc_to_bns,124,"Voluntarily causing grievous hurt by use of acid, etc.",326a,"Voluntarily causing grievous hurt by use of acid, etc.",auto,matched via shared concepts: grievous-hurt
ipc_to_bns,122,Voluntarily causing hurt or grievous hurt on provocation.,326b,Voluntarily throwing or attempting to throw acid,auto,"matched via shared concepts: grievous-hurt, hurt"
ipc_to_bns,119,"Voluntarily causing hurt or grievous hurt to extort property, or to constrain to an illegal act.",327,"Voluntarily causing hurt to extort property or a valuable security, or to constrain to do anything which is illegal or which may facilitate the commission of an offence",auto,matched via shared concepts: hurt
ipc_to_bns,123,"Causing hurt by means of poison, etc., with intent to commit an offence.",328,"Administering stupefying drug with intent to cause hurt, etc.",auto,matched via shared concepts: hurt
ipc_to_bns,119,"Voluntarily causing hurt or grievous hurt to extort property, or to constrain to an illegal act.",329,"Voluntarily causing grievous hurt to extort property or a valuable security, or to constrain to do anything which is illegal, or which may facilitate the commission of an offence",auto,matched via shared concepts: hurt
ipc_to_bns,120,"Voluntarily causing hurt or grievous hurt to extort confession, or to compel restoration of property.",330,"Voluntarily causing hurt to extort confession or information of property, etc.",auto,matched via shared concepts: hurt
ipc_to_bns,120,"Voluntarily causing hurt or grievous hurt to extort confession, or to compel restoration of property.",331,"Voluntarily causing grievous hurt to extort confession or information or to compel restoration of property, etc.",auto,matched via shared concepts: hurt
ipc_to_bns,121,Voluntarily causing hurt or grievous hurt to deter public servant from his duty,332,Voluntarily causing hurt to deter public servant from his duty,auto,"matched via content overlap: deter, duty, from"
ipc_to_bns,121,Voluntarily causing hurt or grievous hurt to deter public servant from his duty,333,Voluntarily causing grievous hurt to deter public servant from his duty,auto,"matched via content overlap: deter, duty, from"
ipc_to_bns,122,Voluntarily causing hurt or grievous hurt on provocation.,334,"Voluntarily causing hurt on grave and sudden provocation, not intending to hurt any other than the person who gave the provocation",auto,matched via shared concepts: hurt
ipc_to_bns,122,Voluntarily causing hurt or grievous hurt on provocation.,335,"Causing grievous hurt on Grave and sudden provocation, not intending to hurt and other than the person who gave the provocation",auto,matched via shared concepts: hurt
ipc_to_bns,125,Act endangering life or personal safety of others.,336,Doing any act which endangers human life or the personal safety of others,auto,"matched via content overlap: endanger, hurt, life"
ipc_to_bns,119,"Voluntarily causing hurt or grievous hurt to extort property, or to constrain to an illegal act.",337,"Causing hurt by an act which endangers human life, etc.",auto,matched via shared concepts: hurt
ipc_to_bns,119,"Voluntarily causing hurt or grievous hurt to extort property, or to constrain to an illegal act.",338,"Causing grievous hurt by an act which endangers human life, etc.",auto,matched via shared concepts: hurt
ipc_to_bns,135,Assault or criminal force in attempt to wrongfully confine a person.,341,Wrongfully restraining any person,auto,matched via shared concepts: wrongful-confinement
ipc_to_bns,142,"Wrongfully concealing or keeping in confinement, kidnapped or abducted person.",342,Wrongfully confining any person,auto,"matched via content overlap: confin, wrongfully"
ipc_to_bns,142,"Wrongfully concealing or keeping in confinement, kidnapped or abducted person.",343,Wrongfully confining for 3 or more days,auto,matched via shared concepts: wrongful-confinement
ipc_to_bns,142,"Wrongfully concealing or keeping in confinement, kidnapped or abducted person.",344,Wrongfully confining for 10 or more days,auto,matched via shared concepts: wrongful-confinement
ipc_to_bns,258,Commitment for trial or confinement by person having authority who knows that he is acting contrary to law.,345,"Keeping any person in wrongful confinement, knowing that a writ has been issued for his liberation",auto,"matched via content overlap: confinement, that"
ipc_to_bns,127,Wrongful confinement.,346,Wrongful confinement in secret,auto,matched via shared concepts: wrongful-confinement
ipc_to_bns,242,False personation for purpose of act or proceeding in suit or prosecution.,347,"Wrongful confinement for the purpose of extorting property, or constraining to an illegal act, etc.",auto,matched via content overlap: purpose
ipc_to_bns,120,"Voluntarily causing hurt or grievous hurt to extort confession, or to compel restoration of property.",348,"Wrongful confinement for the purpose of extorting confession or information, or of compelling restoration of property etc.",auto,"matched via content overlap: confession, extort, property"
ipc_to_bns,128,Force.,349,"A person is said to use force to another if he causes motion, change of motion, or cess...",auto,matched via content overlap: force
ipc_to_bns,61,Criminal conspiracy.,35,When such an act is criminal by reason of its being done with a cr iminal knowledge or,auto,matched via content overlap: criminal
